taz,stop_id,stop_name,dist,time
90035145004,8451,John Fitch Blvd and I 291 Park and Ride,3.97875896,5.96813844
90035146003,8451,John Fitch Blvd and I 291 Park and Ride,4.675727873,7.013591809
90035146005,8451,John Fitch Blvd and I 291 Park and Ride,4.110289019,6.165433528
90035147001,8451,John Fitch Blvd and I 291 Park and Ride,5.493834826,8.240752239
90035147004,8451,John Fitch Blvd and I 291 Park and Ride,5.176052834,7.764079251
90035149001,8451,John Fitch Blvd and I 291 Park and Ride,6.269253388,9.403880081
90035151011,8451,John Fitch Blvd and I 291 Park and Ride,5.346955591,8.020433386
90035151021,8451,John Fitch Blvd and I 291 Park and Ride,3.16422532,4.74633798
90035203022,8451,John Fitch Blvd and I 291 Park and Ride,5.977128116,8.965692174
90035244001,8451,John Fitch Blvd and I 291 Park and Ride,2.506985758,3.760478637
90035244002,8451,John Fitch Blvd and I 291 Park and Ride,3.184953386,4.777430079
90035245011,8451,John Fitch Blvd and I 291 Park and Ride,5.758645614,8.637968421
90035245021,8451,John Fitch Blvd and I 291 Park and Ride,5.740399564,8.610599347
90035245022,8451,John Fitch Blvd and I 291 Park and Ride,4.815358394,7.223037591
90035246001,8451,John Fitch Blvd and I 291 Park and Ride,4.559651306,6.839476959
90035246002,8451,John Fitch Blvd and I 291 Park and Ride,4.390045014,6.58506752
90035246004,8451,John Fitch Blvd and I 291 Park and Ride,4.595660965,6.893491447
90035247003,8451,John Fitch Blvd and I 291 Park and Ride,6.698074773,10.04711216
90039800001,8451,John Fitch Blvd and I 291 Park and Ride,9.987107407,14.98066111
90135302001,8451,John Fitch Blvd and I 291 Park and Ride,9.838788153,14.75818223
90135303011,8451,John Fitch Blvd and I 291 Park and Ride,7.749101977,11.62365297
90135303023,8451,John Fitch Blvd and I 291 Park and Ride,7.251596542,10.87739481
90135304002,8451,John Fitch Blvd and I 291 Park and Ride,9.497683579,14.24652537
90135305002,8451,John Fitch Blvd and I 291 Park and Ride,7.312821381,10.96923207
90034001002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.741112353,10.11166853
90034051002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.008084765,13.51212715
90034053001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.056020012,10.58403002
90034053003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.970386934,10.4555804
90034054023,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.133926192,12.20088929
90034057002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.776437654,14.66465648
90034153001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.996871244,4.495306866
90034153002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.111583149,4.667374724
90034154002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.137191437,4.705787155
90034156001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.621559101,5.432338652
90034156002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.74261149,5.613917235
90034158001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.067802288,4.601703432
90034162001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,1.883321273,2.82498191
90034163002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.606100611,3.909150916
90034165004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.378637289,5.067955934
90034166002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.506625583,5.259938374
90034168001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,1.461246578,2.191869868
90034171001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.998705935,4.498058903
90034171002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.207144685,4.810717027
90034172001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,1.513595072,2.270392607
90034173001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,1.332725377,1.999088066
90034174001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,0.207783679,0.311675519
90034174002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,0.228902295,0.343353443
90034206004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.493875634,6.74081345
90034601001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,1.860233141,2.790349712
90034601002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,0.61125532,0.91688298
90034602021,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.47730378,3.71595567
90034622013,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.712922223,11.56938333
90034641023,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.895454728,14.84318209
90034711003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.540094037,11.31014106
90034712002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.717325298,11.57598795
90034713002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.636280113,11.45442017
90034713003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.485357443,11.22803616
90034737007,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.630817707,14.44622656
90034738002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.812843853,13.21926578
90034901003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.451525251,9.677287877
90034903023,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.428874731,9.643312096
90034903024,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.697792097,10.04668815
90034921002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.901513056,8.852269584
90034921003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.790721973,8.686082959
90034923004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.745303673,5.617955509
90034923005,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.255463235,7.883194853
90034926001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.821653389,8.732480084
90034941001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.421763748,5.132645621
90034941002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.764132416,5.646198625
90034941004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.486057437,5.229086156
90034942011,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.143129341,4.714694012
90034944002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.71873935,4.078109026
90034946001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,1.590614929,2.385922393
90034946002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,1.568300441,2.352450661
90034961001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.700458366,4.050687549
90034961002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.224258141,3.336387211
90034961003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.124397759,4.686596639
90034962001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,2.37738495,3.566077425
90034962004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,1.081488804,1.622233206
90034963003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.077563628,4.616345441
90034965001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.606744757,5.410117135
90034966001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.094706941,4.642060411
90034969002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.263833181,6.395749771
90034969003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.046334866,6.069502298
90034969006,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.764138872,5.646208308
90034969007,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.975576863,5.963365294
90034970001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.188193867,7.782290801
90034971001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.530863192,6.796294787
90034971002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.388884336,6.583326503
90034971003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.073662325,6.110493487
90034971004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.931259238,5.896888857
90034972002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.353950554,8.030925831
90034973005,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.494877044,9.742315565
90034974001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.254782035,7.882173052
90034975001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.626445763,8.439668645
90034977001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.63463488,8.451952321
90034977002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.129555467,4.6943332
90035001001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.154170258,7.731255388
90035001002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.384487216,8.076730824
90035002001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.418535286,8.127802929
90035003001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.781699924,8.672549885
90035003002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.514008365,8.271012548
90035004001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.978908705,8.968363057
90035005001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.978512968,8.967769452
90035005002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.771212966,8.656819449
90035007001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.825903089,11.73885463
90035009001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.936872778,10.40530917
90035012001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.065942935,10.5989144
90035012002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.427333426,11.14100014
90035013001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.11563536,10.67345304
90035013002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.901893969,10.35284095
90035014001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.284084776,9.426127164
90035014002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.358317806,9.537476709
90035015001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.937174322,10.40576148
90035015002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.702267572,10.05340136
90035017001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.268823142,9.403234713
90035018002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.365294408,9.547941611
90035018003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.34374923,9.515623844
90035021001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.174342131,9.261513197
90035021002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.129405488,9.194108232
90035023001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.693500884,7.040251325
90035023002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.993049623,7.489574435
90035023003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.87216497,7.308247454
90035023005,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.35985676,6.53978514
90035024001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.173077661,7.759616492
90035024002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.983911352,7.475867028
90035024003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.256754772,7.885132157
90035025002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.485890217,8.228835325
90035026002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.406787956,6.610181934
90035027001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.981369906,7.472054859
90035027002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.929185213,7.393777819
90035027003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.138459614,7.707689421
90035028001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.376412088,8.064618132
90035028002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.106946981,7.660420472
90035029001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.125096002,7.687644002
90035029002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.97203194,7.45804791
90035030001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.505173103,8.257759654
90035031001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.489811749,8.234717624
90035031002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.337063667,8.005595501
90035031003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.224948342,7.837422512
90035031004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.33045176,7.995677641
90035031005,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.510983624,8.266475436
90035033001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.68493672,8.52740508
90035033002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.748511952,8.622767929
90035035001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.229455642,9.344183463
90035037001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.142850981,9.214276471
90035038001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.252951196,9.379426794
90035039001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.919224389,10.37883658
90035039003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.538047672,11.30707151
90035039005,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.450367979,11.17555197
90035040001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.306009876,10.95901481
90035040002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.482419618,9.723629427
90035040003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.785554149,10.17833122
90035042001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.073429135,7.610143703
90035042002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.049587187,7.574380781
90035042003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.972125543,7.458188315
90035042004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.713757228,7.070635842
90035043001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.937373146,5.906059719
90035043002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.065980597,6.098970895
90035048001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.14639411,6.219591164
90035049001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.696395575,7.044593363
90035049002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.340991413,6.511487119
90035101001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.575024474,12.86253671
90035102001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.646682619,11.47002393
90035102002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.406686163,11.11002924
90035103001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.441479198,14.1622188
90035103003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.680166738,13.02025011
90035104001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.216201,13.8243015
90035104002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.387652227,14.08147834
90035104003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.61288485,11.41932728
90035104004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.048190605,12.07228591
90035105001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.108905083,13.66335762
90035106001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.276514764,10.91477215
90035106003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.171833235,10.75774985
90035107004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.308192339,10.96228851
90035108001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,6.982706195,10.47405929
90035108002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.395216103,11.09282415
90035113003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.464339922,14.19650988
90035114001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.795360703,14.69304105
90035203022,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.797689096,11.69653364
90035244001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.114002348,12.17100352
90035244002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,7.238339256,10.85750888
90035245011,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.721378601,7.082067901
90035245021,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,4.795400231,7.193100346
90035245022,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.721588273,8.58238241
90035246001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.863891647,8.79583747
90035246002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.861974091,8.792961136
90035246004,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,5.657782783,8.486674174
90035247003,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,3.534575499,5.301863248
90075702002,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,8.268868846,12.40330327
90075703001,12473,Vlge Square Rd and Village Square Dr Park and Ride Lot,9.799218427,14.69882764
90034662021,9301,Mechanic St and Opp Park and Ride Lot,9.386811341,14.08021701
90034663002,9301,Mechanic St and Opp Park and Ride Lot,8.363285126,12.54492769
90034663003,9301,Mechanic St and Opp Park and Ride Lot,9.784862134,14.6772932
90034711003,9301,Mechanic St and Opp Park and Ride Lot,4.128700695,6.193051043
90034712002,9301,Mechanic St and Opp Park and Ride Lot,4.34193137,6.512897054
90034713002,9301,Mechanic St and Opp Park and Ride Lot,4.978168619,7.467252928
90034713003,9301,Mechanic St and Opp Park and Ride Lot,5.659782642,8.489673963
90034735011,9301,Mechanic St and Opp Park and Ride Lot,3.928410398,5.892615597
90034735023,9301,Mechanic St and Opp Park and Ride Lot,3.165031717,4.747547575
90034737007,9301,Mechanic St and Opp Park and Ride Lot,2.110504467,3.165756701
90034738002,9301,Mechanic St and Opp Park and Ride Lot,3.064228947,4.59634342
90034763001,9301,Mechanic St and Opp Park and Ride Lot,4.790315605,7.185473408
90034872022,9301,Mechanic St and Opp Park and Ride Lot,7.166730126,10.75009519
90034875002,9301,Mechanic St and Opp Park and Ride Lot,5.509743534,8.264615301
90034875003,9301,Mechanic St and Opp Park and Ride Lot,3.519405486,5.279108228
90034921002,9301,Mechanic St and Opp Park and Ride Lot,9.535779116,14.30366867
90034921003,9301,Mechanic St and Opp Park and Ride Lot,9.130154904,13.69523236
90034923004,9301,Mechanic St and Opp Park and Ride Lot,9.661135451,14.49170318
90034923005,9301,Mechanic St and Opp Park and Ride Lot,8.899714845,13.34957227
90034961001,9301,Mechanic St and Opp Park and Ride Lot,9.408318625,14.11247794
90034961002,9301,Mechanic St and Opp Park and Ride Lot,9.652992165,14.47948825
90034961003,9301,Mechanic St and Opp Park and Ride Lot,8.697099853,13.04564978
90034962001,9301,Mechanic St and Opp Park and Ride Lot,9.395384704,14.09307706
90034963003,9301,Mechanic St and Opp Park and Ride Lot,8.63982927,12.9597439
90034965001,9301,Mechanic St and Opp Park and Ride Lot,8.30290143,12.45435215
90034966001,9301,Mechanic St and Opp Park and Ride Lot,9.175730186,13.76359528
90034969002,9301,Mechanic St and Opp Park and Ride Lot,7.420348045,11.13052207
90034969003,9301,Mechanic St and Opp Park and Ride Lot,7.62373525,11.43560288
90034969006,9301,Mechanic St and Opp Park and Ride Lot,8.02195827,12.03293741
90034969007,9301,Mechanic St and Opp Park and Ride Lot,7.796391337,11.69458701
90034970001,9301,Mechanic St and Opp Park and Ride Lot,6.507954177,9.761931265
90034971001,9301,Mechanic St and Opp Park and Ride Lot,7.141462986,10.71219448
90034971002,9301,Mechanic St and Opp Park and Ride Lot,7.318037828,10.97705674
90034971003,9301,Mechanic St and Opp Park and Ride Lot,7.685471305,11.52820696
90034971004,9301,Mechanic St and Opp Park and Ride Lot,7.865821835,11.79873275
90034972002,9301,Mechanic St and Opp Park and Ride Lot,6.574282435,9.861423653
90034973005,9301,Mechanic St and Opp Park and Ride Lot,5.544316202,8.316474303
90034974001,9301,Mechanic St and Opp Park and Ride Lot,7.015473432,10.52321015
90034975001,9301,Mechanic St and Opp Park and Ride Lot,6.790831798,10.1862477
90034977001,9301,Mechanic St and Opp Park and Ride Lot,7.781490048,11.67223507
90034977002,9301,Mechanic St and Opp Park and Ride Lot,9.227821257,13.84173189
90035001001,9301,Mechanic St and Opp Park and Ride Lot,7.537646647,11.30646997
90035001002,9301,Mechanic St and Opp Park and Ride Lot,7.329769214,10.99465382
90035002001,9301,Mechanic St and Opp Park and Ride Lot,7.14296474,10.71444711
90035003001,9301,Mechanic St and Opp Park and Ride Lot,6.533589013,9.80038352
90035003002,9301,Mechanic St and Opp Park and Ride Lot,6.878322524,10.31748379
90035004001,9301,Mechanic St and Opp Park and Ride Lot,6.645068316,9.967602473
90035005001,9301,Mechanic St and Opp Park and Ride Lot,6.406368961,9.609553441
90035005002,9301,Mechanic St and Opp Park and Ride Lot,6.669409891,10.00411484
90035007001,9301,Mechanic St and Opp Park and Ride Lot,4.242312962,6.363469442
90035009001,9301,Mechanic St and Opp Park and Ride Lot,4.976593926,7.46489089
90035012001,9301,Mechanic St and Opp Park and Ride Lot,4.713236453,7.069854679
90035012002,9301,Mechanic St and Opp Park and Ride Lot,4.299924114,6.449886171
90035013001,9301,Mechanic St and Opp Park and Ride Lot,4.691603529,7.037405294
90035013002,9301,Mechanic St and Opp Park and Ride Lot,4.901495507,7.352243261
90035014001,9301,Mechanic St and Opp Park and Ride Lot,5.419686465,8.129529698
90035014002,9301,Mechanic St and Opp Park and Ride Lot,5.411274629,8.116911943
90035015001,9301,Mechanic St and Opp Park and Ride Lot,4.788136343,7.182204515
90035015002,9301,Mechanic St and Opp Park and Ride Lot,5.024887419,7.537331128
90035017001,9301,Mechanic St and Opp Park and Ride Lot,5.63810512,8.45715768
90035018002,9301,Mechanic St and Opp Park and Ride Lot,5.483981886,8.225972828
90035018003,9301,Mechanic St and Opp Park and Ride Lot,5.465803505,8.198705257
90035021001,9301,Mechanic St and Opp Park and Ride Lot,6.022379619,9.033569429
90035021002,9301,Mechanic St and Opp Park and Ride Lot,6.163653214,9.24547982
90035023001,9301,Mechanic St and Opp Park and Ride Lot,8.039210799,12.0588162
90035023002,9301,Mechanic St and Opp Park and Ride Lot,8.099328892,12.14899334
90035023003,9301,Mechanic St and Opp Park and Ride Lot,8.406889636,12.61033445
90035023005,9301,Mechanic St and Opp Park and Ride Lot,8.335292324,12.50293849
90035024001,9301,Mechanic St and Opp Park and Ride Lot,7.742627272,11.61394091
90035024002,9301,Mechanic St and Opp Park and Ride Lot,7.983675474,11.97551321
90035024003,9301,Mechanic St and Opp Park and Ride Lot,7.944229692,11.91634454
90035025002,9301,Mechanic St and Opp Park and Ride Lot,7.800232923,11.70034938
90035026002,9301,Mechanic St and Opp Park and Ride Lot,8.246572808,12.36985921
90035027001,9301,Mechanic St and Opp Park and Ride Lot,7.443338073,11.16500711
90035027002,9301,Mechanic St and Opp Park and Ride Lot,7.614980317,11.42247048
90035027003,9301,Mechanic St and Opp Park and Ride Lot,7.1471575,10.72073625
90035028001,9301,Mechanic St and Opp Park and Ride Lot,6.86554152,10.29831228
90035028002,9301,Mechanic St and Opp Park and Ride Lot,6.925592073,10.38838811
90035029001,9301,Mechanic St and Opp Park and Ride Lot,6.877873637,10.31681046
90035029002,9301,Mechanic St and Opp Park and Ride Lot,6.905070043,10.35760507
90035030001,9301,Mechanic St and Opp Park and Ride Lot,6.576225139,9.864337708
90035031001,9301,Mechanic St and Opp Park and Ride Lot,6.255957526,9.383936289
90035031002,9301,Mechanic St and Opp Park and Ride Lot,6.489408968,9.734113452
90035031003,9301,Mechanic St and Opp Park and Ride Lot,6.554773025,9.832159538
90035031004,9301,Mechanic St and Opp Park and Ride Lot,6.390948683,9.586423024
90035031005,9301,Mechanic St and Opp Park and Ride Lot,6.301635805,9.452453708
90035033001,9301,Mechanic St and Opp Park and Ride Lot,6.053659647,9.080489471
90035033002,9301,Mechanic St and Opp Park and Ride Lot,6.041716776,9.062575163
90035035001,9301,Mechanic St and Opp Park and Ride Lot,5.497707674,8.246561511
90035037001,9301,Mechanic St and Opp Park and Ride Lot,5.526149429,8.289224143
90035038001,9301,Mechanic St and Opp Park and Ride Lot,5.465604867,8.198407301
90035039001,9301,Mechanic St and Opp Park and Ride Lot,4.870025138,7.305037707
90035039003,9301,Mechanic St and Opp Park and Ride Lot,4.189777766,6.284666649
90035039005,9301,Mechanic St and Opp Park and Ride Lot,4.233409395,6.350114093
90035040001,9301,Mechanic St and Opp Park and Ride Lot,4.376226598,6.564339898
90035040002,9301,Mechanic St and Opp Park and Ride Lot,5.186632474,7.779948711
90035040003,9301,Mechanic St and Opp Park and Ride Lot,4.898325679,7.347488519
90035042001,9301,Mechanic St and Opp Park and Ride Lot,6.634159305,9.951238957
90035042002,9301,Mechanic St and Opp Park and Ride Lot,6.670860109,10.00629016
90035042003,9301,Mechanic St and Opp Park and Ride Lot,6.718327982,10.07749197
90035042004,9301,Mechanic St and Opp Park and Ride Lot,7.003833206,10.50574981
90035043001,9301,Mechanic St and Opp Park and Ride Lot,7.888926332,11.8333895
90035043002,9301,Mechanic St and Opp Park and Ride Lot,7.71477653,11.5721648
90035048001,9301,Mechanic St and Opp Park and Ride Lot,8.429291111,12.64393667
90035049001,9301,Mechanic St and Opp Park and Ride Lot,7.140634753,10.71095213
90035049002,9301,Mechanic St and Opp Park and Ride Lot,7.706740256,11.56011038
90035101001,9301,Mechanic St and Opp Park and Ride Lot,4.489355234,6.734032851
90035102001,9301,Mechanic St and Opp Park and Ride Lot,5.42353934,8.13530901
90035102002,9301,Mechanic St and Opp Park and Ride Lot,5.693990559,8.540985839
90035103001,9301,Mechanic St and Opp Park and Ride Lot,3.997595007,5.996392511
90035103003,9301,Mechanic St and Opp Park and Ride Lot,4.515795905,6.773693857
90035104001,9301,Mechanic St and Opp Park and Ride Lot,5.125084591,7.687626886
90035104002,9301,Mechanic St and Opp Park and Ride Lot,4.942090779,7.413136168
90035104003,9301,Mechanic St and Opp Park and Ride Lot,5.59567131,8.393506965
90035104004,9301,Mechanic St and Opp Park and Ride Lot,5.328895583,7.993343374
90035105001,9301,Mechanic St and Opp Park and Ride Lot,6.141094616,9.211641924
90035106001,9301,Mechanic St and Opp Park and Ride Lot,6.630080836,9.945121254
90035106003,9301,Mechanic St and Opp Park and Ride Lot,6.417141146,9.62571172
90035107004,9301,Mechanic St and Opp Park and Ride Lot,7.453521019,11.18028153
90035108001,9301,Mechanic St and Opp Park and Ride Lot,7.007552391,10.51132859
90035108002,9301,Mechanic St and Opp Park and Ride Lot,7.902194736,11.8532921
90035112003,9301,Mechanic St and Opp Park and Ride Lot,5.569066339,8.353599509
90035113003,9301,Mechanic St and Opp Park and Ride Lot,5.124124141,7.686186212
90035114001,9301,Mechanic St and Opp Park and Ride Lot,4.703037149,7.054555724
90035114002,9301,Mechanic St and Opp Park and Ride Lot,4.282569831,6.423854746
90035141021,9301,Mechanic St and Opp Park and Ride Lot,6.008550558,9.012825837
90035141023,9301,Mechanic St and Opp Park and Ride Lot,6.074272226,9.11140834
90035141024,9301,Mechanic St and Opp Park and Ride Lot,7.627300011,11.44095002
